anime_id,numberofviews,popularity
34529,67,6276
21497,189,5120
1252,167,5077
3736,58,7225
28835,67,6250
20517,922,1969
3147,36,9122
34076,717,1977
33997,29,7038
5535,8,9916
19211,1368,2116
4454,569,3694
17897,68,8099
31793,588,2834
21641,43,8065
24037,1538,1446
12431,1270,881
228,5380,334
28391,1588,895
1617,54,6825
6941,335,4754
8685,2,11739
495,430,3282
8634,1796,1770
35086,5,4272
16592,8548,107
234,105,6147
10391,305,4254
10431,1055,2564
24629,1128,1420
10863,7966,328
25907,568,2502
11483,252,4933
358,1019,2641
3637,5,9717
14663,505,3616
694,972,2560
22293,14,10747
34927,1,8349
18671,6581,211
2015,111,7103
1453,563,2077
28861,442,3656
8460,4492,562
10513,97,6882
2009,42,7891
1580,44,8129
33075,685,2289
1593,1677,2424
11255,379,3531
32313,490,2475
2686,43,7327
19953,327,3921
33949,466,3109
581,413,4271
1311,2307,2034
35727,92,5746
12157,168,4837
2826,77,7779
6548,1599,2524
14237,743,2171
8422,1156,2210
2820,60,7878
30375,561,2156
3488,85,5738
9525,16,9954
443,2658,1902
12021,478,2985
3268,689,3413
9479,2289,949
3758,19,9997
12715,42,7574
3802,146,6434
16762,5628,401
32105,1500,331
31645,934,2097
31283,363,3864
28479,431,3094
5277,4447,565
1387,360,4125
34872,1,12381
2057,101,7082
4138,137,7116
9797,3,10591
31080,966,1606
3032,748,3087
11385,355,3055
10357,2228,723
4014,17,9048
14347,538,3691
1792,204,4087
34962,500,2567
1298,172,5959
15687,3280,1087
32086,1217,1485
11065,221,4655
1443,125,5671
10589,3563,854
3691,9,9330
34504,254,2768
1155,54,7794
206,668,2727
35815,159,3916
1297,167,5845
1262,392,4047
23277,4848,261
32321,44,6648
37047,12,5157
3389,1391,2511
9798,107,6147
2724,548,3660
27387,935,1847
28677,5860,190
2508,3266,1297
341,1578,1760
28105,481,2995
1103,339,3595
1386,192,5492
1270,355,4152
297,1935,1719
401,2970,1400
3001,1780,1500
3279,9,10044
17741,2005,978
21829,350,3513
30778,805,1311
264,2747,1262
6877,403,3906
9588,112,5625
3435,16,9021
5983,196,4952
156,2257,1374
9996,116,3085
34204,147,3885
27967,368,3597
3193,68,6773
3626,285,4049
10525,12,9858
13203,844,2030
15119,1483,1116
5485,225,3715
2157,137,5183
33203,805,1489
1517,353,3816
17813,517,4162
121,18422,21
5630,9733,156
37180,1,14152
2963,4511,677
2903,106,4432
4970,2647,1325
26453,62,5449
2066,28,8489
10224,4,9950
10360,5,10618
17875,959,2365
8353,4,10358
740,3880,964
12505,1048,2562
35158,4,11302
29831,123,4897
16241,1015,2309
1492,221,3923
34177,490,2083
507,1654,2397
30445,41,7636
9736,3030,925
1618,74,5898
35007,1,12887
34295,205,4548
31240,9832,36
33846,12,9247
200,518,2814
25397,4318,265
9121,134,6708
31846,51,8021
24151,2028,1257
32881,154,3181
17209,10,11196
12689,26,8592
32892,1,11606
586,1329,1714
34290,66,4968
31785,18,7217
10703,351,4115
2466,27,8954
1324,288,4342
1113,139,6589
5356,4361,550
5234,1,10029
4720,1664,1180
30948,599,2375
77,2273,1574
2032,209,4379
32174,148,4988
15863,1081,1731
6899,44,7977
20045,1215,1940
9890,799,2906
10578,3419,671
31911,46,7499
743,1494,1914
3915,35,7919
10697,166,4892
2076,102,3344
6553,934,2557
35315,231,3755
7561,137,6442
626,236,4585
22101,3094,564
34552,41,6386
1619,1019,3014
17505,1195,1479
6381,2075,1347
12611,359,2769
14719,5470,166
1856,350,4883
14345,10107,94
5228,644,2940
340,509,2929
5147,92,6409
30514,975,2348
32698,829,1806
461,2605,1662
2089,49,5899
599,128,5942
29854,2040,675
10349,15,9786
216,119,6794
5420,724,1544
36428,2,9854
1369,675,3361
32158,11,9753
3305,50,7174
3821,148,7052
5,6492,438
36124,756,1515
1227,36,7478
2087,36,7454
4689,163,6605
34389,458,2615
3102,426,3867
5713,1364,2426
10808,536,2603
7041,298,3945
17849,395,4129
34096,1762,934
1174,648,3146
2135,711,3480
36223,27,7461
6024,555,2701
3763,17,9381
34494,951,1011
79,6395,395
36727,1,13489
33173,123,5218
8063,1758,1675
4240,11,7952
4080,659,2490
31049,68,4491
2612,74,7947
754,39,6231
36577,10,10557
2001,15236,24
2814,47,9081
1606,2259,1118
919,326,3763
368,1936,1811
35757,303,2368
11813,725,2008
35909,6,9319
17917,41,6405
1541,152,4417
22147,6488,194
9393,141,5826
31452,750,1512
12745,30,8385
12117,706,2626
9979,159,5631
163,260,4836
896,3825,1132
7647,5848,356
34836,10,7885
34540,396,3444
22099,22,6678
5040,3012,743
1250,2540,1133
537,855,3523
32467,138,5833
30344,738,2448
27653,23,8366
4358,468,3545
3281,26,7976
23777,663,1703
4107,3406,914
3298,1189,2153
2429,67,7441
10338,211,4623
12053,873,2317
22673,667,2120
1614,1144,2243
10189,536,3245
1137,543,3588
3299,3084,1119
10739,1178,2396
12017,440,2843
36308,537,3189
36571,1,12451
1019,537,3051
2361,178,5629
31772,2551,681
33730,208,3798
29035,185,4921
16474,157,4906
634,1553,1453
11033,672,3817
36103,5,13741
33728,349,3005
7106,3,9845
10793,11273,49
17753,4,10745
1599,147,5730
21635,897,2369
3120,93,6863
19121,6,10887
2510,26,7869
2101,3,10756
4481,67,7355
8423,78,6338
345,803,2078
34822,2554,474
15699,2858,786
20843,219,4483
21469,332,3636
3577,757,2436
32015,437,2216
34451,1864,546
2993,11307,130
3176,10,8465
2106,150,4099
28595,4,9834
6060,6,10273
34100,444,2115
19297,126,6522
33720,63,5987
4835,6427,575
553,1728,1800
11705,317,4157
2695,231,4634
3312,382,3560
15377,1662,1251
1162,99,6676
32953,253,5155
33222,1057,1820
27,4317,638
1888,984,2908
834,4664,1024
3936,28,8876
31424,36,8100
12481,27,8519
32094,798,1492
33421,857,1323
15743,7,10034
10209,3577,931
35567,78,5673
1314,31,7933
2161,558,2669
482,2689,844
23237,821,2126
34541,379,2489
7708,124,4579
1941,209,4155
35070,4,10082
27655,4601,379
31988,2045,890
916,1561,1945
2967,188,5410
6203,1375,1698
2136,587,3801
9353,205,5024
13495,90,8287
4192,3027,1045
37045,32,4842
26015,10,11289
30746,370,3698
36135,3,7925
8249,105,6775
3668,172,4258
985,3010,1420
32188,2094,982
36038,3342,413
4052,521,3439
289,684,3132
2955,359,4513
1325,90,5173
3248,93,6695
18179,2698,670
35321,53,3565
8963,24,9139
31733,767,2313
21659,3232,774
6372,5140,716
23259,388,2686
16518,1453,1578
33025,64,5448
183,373,3749
21797,1441,1713
19619,27,8677
2973,130,6242
15379,4414,458
3322,931,2323
155,1561,2298
31403,63,6705
1148,112,5075
30449,3,10692
2471,509,2666
1198,738,3053
1821,149,5507
1576,763,2072
1093,8,8730
17787,40,8304
17731,273,4130
1829,3295,1125
16397,1901,1218
34547,464,1784
2451,192,3721
255,430,3993
12795,3,9683
31904,2122,689
13587,1609,2047
30911,2731,439
7619,24,7588
15453,144,6063
6275,347,4276
30896,101,5794
28979,2087,735
33308,31,7866
3053,339,4549
3290,8,9333
34745,212,2723
11799,39,8833
12673,1491,2246
3760,30,8783
886,1879,1834
405,4312,1070
20365,667,3092
19511,716,2600
19109,847,2436
3009,220,4715
6959,202,5517
2263,586,3740
4156,745,3578
1224,310,3637
9100,58,7314
21495,160,4326
6114,3501,384
8450,10,8707
788,1157,2722
5539,132,5731
23293,326,3561
20849,357,3712
16782,7746,191
2754,47,7393
8216,9,8561
22297,7886,108
4744,4542,789
30740,1117,1454
2028,8,10400
36827,14,8925
32566,551,2637
26243,8006,83
1689,14019,96
16049,4045,442
11553,3960,933
35714,299,3874
1764,583,3628
1208,109,6428
1121,2974,1477
33181,51,4250
11615,637,3679
3887,668,3758
9426,1,11267
1163,148,4202
18499,412,2798
4607,203,5103
31101,72,5906
415,877,2590
36991,16,9020
3222,140,5599
3371,312,3454
1204,230,4713
9706,185,4442
1092,711,3083
35062,2529,174
4195,1402,2416
127,623,2938
31967,32,7090
31156,337,3244
9332,1080,2084
14293,1807,1360
24681,1,11982
2080,17,9265
3859,206,3220
30363,2649,507
909,450,3701
6119,6,8015
37172,12,6200
707,184,6024
2103,79,7336
4866,1720,1902
7768,938,1983
1896,665,3490
14827,531,2683
13517,232,3785
10389,1173,1699
6377,1968,1222
36894,2,10694
5753,173,5549
600,410,3961
14513,8667,91
2952,4207,921
33391,31,7609
24417,4,9402
1042,510,4083
25967,5,10597
3035,23,7642
7580,1116,1978
2391,210,4640
19873,2,12258
4028,1095,2249
33122,2,11720
34474,101,3853
31098,1393,1206
8876,2506,1188
33035,200,4294
34602,97,3915
16706,5171,399
2382,8,8678
2962,1527,2044
5774,1443,2104
189,7328,425
15097,349,3345
1441,279,3574
878,712,2382
330,4854,801
34300,511,1983
3835,19,7718
16247,8,10112
2412,177,5922
31680,1208,1344
11693,8,10890
2785,23,8256
14811,2613,782
29,255,3432
4177,2900,905
11703,4117,437
25915,7,9518
12393,7,10337
32697,281,3252
9441,782,2371
2825,178,5617
2215,168,4828
1029,1886,1414
31223,837,1685
9289,4571,387
34257,225,3658
30137,753,2385
33739,1,12951
8961,143,6288
5081,14214,44
33948,709,1558
31853,289,3748
29093,3168,804
36492,82,5660
14247,30,9273
13835,309,5576
16934,3928,872
3166,918,2467
34787,15,6277
31478,4819,160
2982,237,5188
2593,7778,309
33091,1409,1414
2422,44,7640
1936,16,8469
23273,10000,37
13993,42,6717
24029,168,4420
1002,1580,1553
31848,1260,1733
32051,548,3022
36043,1544,1723
33026,38,5700
8740,2092,1647
1253,1174,2232
645,865,2943
8133,175,5463
1607,896,2459
28907,6969,137
487,2749,1227
10470,938,2342
5928,3,10656
31056,455,2875
435,1694,1757
5953,42,8053
18039,904,2781
243,3578,1047
28915,16,8981
5034,2131,1435
32415,135,4634
11339,763,2937
30437,842,2363
1300,82,6360
900,3316,1223
33323,499,2697
9608,577,3466
9917,904,2458
36956,42,7537
34324,79,7455
16694,2104,1551
28825,4682,247
6964,291,4561
21409,142,5864
20431,1459,1128
13535,4268,537
30385,1070,1197
262,407,4233
19613,369,3353
25661,4,11294
7667,31,8815
33392,419,2859
12637,621,3848
21039,1100,1501
7135,388,3199
21663,54,8876
4789,3817,697
7262,111,5643
7059,7658,574
31560,419,3667
34086,1467,1016
36569,17,6342
2753,118,4662
29837,2,10413
159,469,3206
3652,4806,734
31621,1042,2069
11841,9,9194
15951,453,3571
12685,1979,1642
17811,269,6156
30649,25,7296
34662,1975,461
10191,677,2474
16910,1068,2087
1962,23,8278
2405,84,6622
12049,3346,803
3444,20,8130
6065,11,10461
1185,133,5543
11079,1724,1168
2512,579,3616
34719,4,13694
949,1902,1185
474,1147,2194
4794,582,3750
1779,130,5989
33034,265,3508
343,1636,1475
9793,473,3459
29101,1247,1796
25519,1523,966
24227,2316,976
35770,53,5102
4705,1602,2336
2049,53,7772
632,315,4795
636,317,4131
3318,1285,2475
16347,75,7774
142,1380,1885
3614,429,3328
3820,194,6896
6030,2975,837
16662,2941,752
34973,782,1648
3394,130,6504
3060,101,5528
33221,232,4065
3676,10,8546
25491,17,10087
369,1272,1380
16436,516,3892
6209,212,5046
1690,1981,869
10549,105,6730
3101,86,4854
1472,323,3871
380,976,2928
15059,1121,1614
32267,140,5462
32151,74,6054
33964,640,3042
63,4514,820
17491,230,4482
11017,17,8043
25599,5,12739
2706,168,5814
32828,2791,541
271,252,3726
31964,11359,27
6794,327,4234
5675,1080,1943
13851,1775,1096
2799,164,5759
31851,67,5759
14829,3108,579
7053,573,3185
13731,315,4212
14893,1642,1741
2062,79,7300
5032,185,4781
4382,9735,202
28207,112,5991
30289,7,10733
10715,1039,2444
34519,9,10099
8287,75,6075
27629,161,4516
31919,20,8470
4282,5487,594
6068,63,7278
14189,2146,1566
32215,1168,1540
34776,44,5561
1115,133,6610
28283,302,2957
884,827,3096
33572,64,4378
33338,868,2205
11445,30,8350
10418,3771,906
31859,5610,163
2209,132,6458
4355,110,6964
32274,56,7144
14753,830,1794
1410,300,4053
9000,1255,1881
31128,454,3824
20767,3955,517
27619,88,5022
9790,2889,953
30915,894,2517
8134,60,6860
5397,230,5691
3841,1224,1688
27663,1356,1495
9988,446,3368
32930,737,1841
6980,272,3476
3085,1050,2968
9465,2354,1605
22541,4,11057
783,120,5601
9731,889,3536
664,1640,2141
23317,1885,808
31439,646,2357
35286,109,3938
34284,374,2564
2623,270,3441
11889,801,2966
4983,332,3357
35838,1441,757
9202,803,2812
36160,13,6859
8812,9,8270
13117,305,2922
32664,840,1945
961,179,4829
34030,72,6228
34156,3,10433
31280,227,3337
3514,4,9421
36180,6,13596
20177,3,10936
395,4614,817
24847,36,8986
870,789,3222
244,102,4944
2614,24,8302
13303,8,8152
10015,549,2038
35880,20,6286
21325,611,3074
34615,24,8262
36327,106,4308
30365,809,1976
9982,3244,818
2099,124,6189
24175,524,2760
21507,2408,717
23847,7082,150
29085,93,5426
2862,154,6126
8840,254,5903
20931,2069,1317
4732,119,5878
4087,2087,841
16512,3183,681
2602,1400,2143
13667,3875,664
34393,277,3295
4872,2121,1612
36716,9,13320
32684,65,7164
1927,78,7585
8316,14,9757
2079,28,8508
34754,6,7955
6438,564,3360
72,8351,365
10827,257,4087
25987,2,11390
20047,2861,567
25537,702,853
33242,199,3341
34375,173,4258
16700,1446,1738
6948,1526,1934
25517,1059,1330
17791,305,5661
5962,622,2481
34798,1461,777
10161,5260,330
23305,113,5502
34723,287,4280
33023,514,1536
962,1389,1567
6162,588,3378
8861,6604,297
6880,12941,53
3672,14,9060
6625,10,9532
14283,1531,1487
32902,2574,536
4094,1239,2717
18227,2,10378
4186,3763,636
7740,397,3887
8985,531,3280
13183,432,3138
37272,8,4902
1631,548,3695
29876,194,3228
381,877,3059
7597,255,5602
612,180,4995
32895,68,5508
476,1453,1923
1771,52,7762
24405,1190,533
17601,1,11918
1642,502,2613
34414,856,1563
23385,2071,1341
34103,1688,1216
3403,240,5444
18845,9,9465
3656,1158,1709
13659,7511,266
32511,44,6547
21185,1971,1007
2065,57,7905
8624,688,2190
33456,157,3798
483,448,2577
31463,1,11611
182,3335,874
2994,4155,784
274,1350,1947
6401,914,3035
3297,1357,1158
21863,3883,533
1796,203,5147
2201,2082,1686
12863,73,5118
19151,1716,1086
33969,42,4361
35448,110,5453
1263,216,5337
2143,304,3863
1524,207,3587
1818,10230,119
5998,367,4187
3225,2796,1402
34391,268,3681
10604,1848,1801
5538,918,3435
30745,437,2571
10396,5139,388
7591,247,5847
19581,225,4331
23969,2,12255
32338,55,8021
30464,310,2827
31485,52,6548
29755,252,2482
11697,1085,1608
33253,2495,626
31405,2244,603
4896,4524,548
8245,92,6354
16353,2502,781
11497,2,12266
37664,2,13040
30795,871,1747
9782,454,4127
27783,198,2604
3783,6086,620
31566,61,6925
31035,42,6822
30512,4,9188
32553,836,1957
33724,39,6316
2077,55,6787
20083,1,12093
31630,905,1080
304,1829,2007
27601,1439,1531
6981,2,10689
36729,71,4755
24699,365,2681
3037,70,7339
33102,60,5469
24781,621,2478
32595,845,1241
260,951,2694
7654,195,4746
6098,1341,1996
6709,404,4041
1146,617,3617
34019,974,1308
25183,5174,227
525,252,3382
403,1020,2515
8745,10,10001
30749,2306,509
2553,80,5707
11737,3943,570
12679,1330,1224
326,1733,1804
30826,48,5534
31540,912,1962
24231,3145,692
590,909,2704
2901,48,8230
36688,252,2457
21751,143,4763
587,3489,1100
28929,320,3362
33033,103,4995
15911,1453,1235
32872,171,4438
28371,5,10223
2298,736,3552
1762,317,3194
31539,1,8294
310,67,7653
4786,556,3761
490,1207,1666
4910,554,4210
1045,678,2951
14199,3794,510
31071,2,10404
1225,580,3650
8248,91,6881
13409,745,2757
135,2363,1001
132,2496,985
35120,2963,424
1080,375,3400
34445,341,2674
14515,1447,1261
32108,1394,1581
9324,32,8607
1664,62,6936
3036,30,7961
26,1864,661
20673,330,3498
4811,803,3140
35602,338,4002
1316,130,5289
1732,929,3167
23133,719,1645
20541,4232,403
10079,3265,783
407,625,2639
2098,251,4816
28423,1049,1336
32606,425,2705
489,1118,1774
33218,17,3094
5967,137,5593
10098,255,4270
4640,4,9300
366,924,2606
161,1512,1756
7596,958,2550
1288,395,3236
9789,26,9225
2839,29,8501
669,564,3814
6927,725,2422
9379,5148,406
2605,6396,351
9002,331,4576
6747,4773,540
1184,435,3539
9471,3646,999
21561,3283,606
36466,253,3199
1312,169,4598
30415,647,1825
95,517,2334
26165,1244,1283
4026,2059,1717
32948,1042,1434
1172,1847,1836
31233,41,5663
14765,1517,1186
22763,760,2572
8972,25,8782
2346,397,4316
35625,7,10951
36261,1,13467
2606,417,3786
6904,810,2321
9331,3531,838
1897,18,8612
31231,233,3975
328,224,4375
22689,1003,2290
8815,41,8283
1695,168,3275
33085,2,12251
4975,7492,344
34467,425,3472
1064,190,4551
14741,11955,63
36616,341,2350
16169,788,2547
335,1106,2173
3486,25,7502
19111,3256,599
3069,42,7203
14575,800,2805
28367,4,10269
2542,202,4717
33429,4,12655
5926,28,8711
37185,3,11084
6069,45,6887
113,628,2836
14991,366,3536
972,1100,2853
20329,216,4785
4654,9765,115
514,2065,1568
10232,766,2086
34538,73,6840
37678,2,13725
34252,41,8393
472,897,2748
20835,4,9042
820,1221,671
136,4964,310
36204,1,8054
36585,2,13747
30376,72,5152
10804,456,4334
818,412,3841
30242,63,5308
35418,20,6765
36480,233,1752
469,4846,674
20847,3198,610
2055,37,8032
858,73,5767
5395,11,9260
14073,522,2720
20547,21,8247
578,8014,284
2182,318,3714
10590,193,4573
23971,1,12518
12189,9363,73
1328,121,6601
556,219,5207
1257,1285,2075
1982,223,6533
17074,5825,207
1196,201,4372
33762,2,10520
15045,407,3914
10924,418,3555
10419,258,4261
2765,58,8131
14075,6250,157
31750,35,8095
102,2886,1121
273,540,2810
33933,1,9535
143,2036,1534
33501,2,13324
34751,155,3610
17269,1218,1921
3467,4149,907
29589,1439,933
35198,80,2817
2418,5399,463
593,639,2185
36500,74,6888
32491,1671,1339
8038,1448,2167
1793,435,3635
2006,1548,1984
6875,849,2684
5220,1172,1657
11761,3743,563
7816,29,8875
1701,96,6090
3024,56,6579
3076,783,3133
1943,6782,308
36125,258,4565
263,4507,313
899,3612,1164
1248,326,4409
32993,123,6252
882,962,2912
1567,325,3534
20757,132,4865
17351,316,4968
34782,6,10398
32947,718,1879
32564,16,10361
355,10778,144
229,1125,2301
1647,223,4734
34589,11,6696
36172,4,13648
32906,169,4676
736,740,3543
10520,54,7512
8194,7,9537
1514,301,4738
16273,1510,1926
21821,474,2730
9943,17,6573
6629,8,10080
323,4358,419
31678,18,6374
23579,145,4033
9347,1113,2587
8317,225,4095
32620,131,5071
2775,395,2870
1733,175,6177
21407,143,4464
27899,10668,41
11887,8265,123
3002,3238,555
2058,42,8711
4565,3120,759
396,810,2537
17749,4,10860
35798,6,5189
2589,993,2881
2931,180,3652
1086,509,3020
24135,809,1964
1696,2140,1660
1362,1172,2796
28223,10399,47
5933,10,10016
4533,40,8502
28511,67,7435
31883,177,4436
1238,1135,2728
4334,788,2234
7549,282,5246
2356,434,3451
28025,3991,443
8247,4234,738
532,3520,1034
7540,231,5268
31670,58,6232
174,4864,678
16199,699,3239
4810,81,5512
9893,228,3856
21353,2573,729
12221,163,5821
190,4223,1204
13217,81,6355
31953,3284,382
36196,81,6193
36629,12,6707
1833,37,8571
2561,77,6442
28063,463,2081
13375,290,6118
11043,18,9433
96,1438,1695
1556,571,3167
3121,1596,2446
34447,160,3424
33797,177,3451
31894,56,7880
3684,118,6732
10849,261,5161
5365,2798,1366
35006,208,5058
1126,200,3926
246,1691,1203
35427,700,1721
1589,1191,1448
3034,126,6481
3007,204,5622
563,1211,2216
2308,48,6218
9862,2,10449
460,2905,1597
10257,186,3425
3805,223,5138
1570,1074,2217
13767,611,2089
5256,441,4056
2142,714,2109
35413,1685,745
1221,393,2874
28285,1684,1286
1363,1383,1993
13145,402,3184
618,1090,2263
16468,653,2957
32863,134,2597
5530,6370,233
30544,4564,250
7897,954,3313
889,10998,98
26351,1534,1029
2986,2535,1185
1628,172,4809
11433,5607,335
4246,1730,1867
10794,3116,1151
2890,6259,378
35999,16,4784
32673,1217,1300
20509,2215,1012
27363,100,5505
2335,321,4521
47,9203,198
1835,232,3969
12995,180,4876
2961,3830,1123
23901,9,9679
33339,1,8103
34465,319,1966
15689,6946,271
3072,49,6649
1195,13177,94
2170,373,3919
35654,58,8245
36063,9,13592
1076,66,7618
6670,25,8331
18755,81,6033
1470,645,2204
24919,436,2896
8215,6,9115
3771,336,4043
1596,148,5278
4756,53,7254
36137,30,6999
15359,832,2661
10511,19,8892
4903,1016,2278
977,368,4753
14175,1439,1557
33129,247,3538
6165,993,2090
23309,2393,778
1351,242,4139
15335,2958,826
30250,352,3391
28149,463,2463
11577,6527,232
2035,622,3070
1734,508,3630
30617,16,6104
320,1709,1946
32311,187,6101
351,468,3606
1178,177,5615
30709,917,1305
5258,3450,663
33204,253,2651
3080,567,4227
17831,2417,980
31562,2,11296
10110,7096,260
34549,487,2408
30127,1510,1449
408,3568,1476
14349,5156,412
1109,388,4226
2230,98,6248
6046,1580,1897
1893,58,7197
32852,5,12588
10671,818,2869
33709,42,6992
776,269,4380
5042,2692,471
25979,3,12712
7396,585,3334
32190,141,5414
336,338,3631
31500,1124,1355
33573,398,2586
32483,633,1805
9911,928,3083
29937,1,10739
34534,432,2960
2411,427,4027
30056,639,2589
2056,62,7737
35484,1148,1275
7724,7601,176
31610,454,2504
33811,330,3987
1728,377,3384
6704,590,3551
2560,241,4515
12651,61,6108
2584,111,6765
693,226,4330
31711,1147,1735
3842,34,8057
1067,1052,2155
5116,1285,2726
33508,12,8090
30705,717,2380
1954,623,3547
2167,17339,31
8457,854,2252
6211,4455,493
11005,1076,2264
30485,977,1077
7720,948,2242
406,395,3677
850,1683,1743
4856,16,8922
36173,24,9887
496,110,5541
32202,39,6011
23153,249,4026
6280,1349,2526
846,4870,797
3381,99,6405
11837,2390,1000
25781,3365,504
30711,986,1770
4715,1014,3287
5723,63,7066
15489,280,2929
1629,246,3423
1536,3978,666
35338,1398,1724
1025,478,2695
2450,167,5492
37249,5,10969
2495,111,5564
8162,20,9176
33036,650,1884
12883,2502,788
7762,587,2485
18119,3170,760
33372,660,2215
87,1039,2406
1946,454,2851
3366,1389,1397
5734,2057,1523
9941,3158,605
907,1911,1633
19163,5506,252
3778,10,9603
6324,4663,525
21867,210,4580
1471,370,3527
2013,250,4936
34658,688,1924
12857,229,3818
37019,1,13159
5082,28,7130
12551,4,10117
1887,10408,135
5278,8,9988
35624,5,9984
32817,27,7716
2942,595,2660
10119,1994,1042
1138,1675,1877
21273,2214,693
35219,5,8836
7559,1259,2213
32582,4,8843
856,3199,770
2369,1500,1620
35110,49,3595
10893,1511,1932
7083,230,4500
10408,7489,196
18753,3928,766
2548,205,5130
2728,204,6922
34591,1278,1227
2576,35,7788
34901,12,6607
528,7323,661
19755,18,9423
610,666,2839
704,614,3580
2818,26,8114
10897,4131,1003
3515,1004,2402
4039,330,2401
21843,4374,306
122,1993,1158
1972,142,4737
15325,632,3019
18497,1484,1060
14751,1352,1006
2727,109,6933
7252,7,10526
9936,3496,580
10958,356,4688
23551,396,3879
1110,778,2417
9491,42,8743
19221,5559,289
34328,3,12964
23067,18,7073
33290,2,11055
30205,2509,619
31490,1213,1409
6163,949,2326
37184,3,9881
36979,1,9948
32707,7,9785
57,5470,414
4684,2,11081
5830,22,9284
9781,2,10828
2324,344,4256
842,205,4059
1804,170,4833
2012,263,3529
10012,2742,878
29803,7776,90
10643,765,2698
4997,230,4998
34550,193,3440
3020,8,9990
31598,363,2862
10859,96,7625
3768,8,9380
6547,20447,7
1932,212,3980
1411,79,7299
31300,79,7648
11111,15603,26
6130,32,6100
434,238,5194
34077,66,5326
4800,52,8597
31636,3647,333
6291,1364,2142
420,864,3002
6984,633,3387
1548,54,6310
34961,9,7465
10967,2,10708
34614,23,7930
13681,32,8084
32481,88,6166
19855,1317,1517
34187,1,14113
5274,5,9248
1425,335,3077
2034,8765,209
34427,298,2610
10460,2547,798
910,615,2817
1048,547,2785
596,2806,1822
901,4243,979
2565,54,7712
33674,2164,320
2159,1639,1340
1212,1253,2070
890,250,3368
30386,4,9052
21415,655,2503
35740,6,9474
32603,1643,1090
624,603,3277
12065,275,4315
4898,11143,60
18523,1435,1774
1039,157,6189
13655,3597,457
3113,35,8890
19351,80,6898
19857,104,5897
30383,1333,1144
19063,1,12296
1575,21619,9
33569,607,2385
14807,1547,1408
3420,2097,1271
19291,807,1564
32924,909,1163
23433,459,3563
33834,644,1175
23441,965,1980
24527,22,9606
1445,375,4069
9875,146,3598
1140,2403,1473
6956,7121,275
7367,1369,2220
5505,295,4010
32485,1742,1363
2144,5760,778
17651,1052,1798
3050,365,4553
27907,90,6342
6682,5057,487
6973,758,2011
5594,2,11868
2514,618,3535
1623,122,5936
17855,380,4314
14669,935,2048
34522,149,4088
24415,5168,226
478,1596,1440
10917,257,4726
22785,63,5524
31918,339,2635
4948,35,8659
13595,271,4319
32153,411,3397
21653,1163,1762
36580,1,13465
36579,3,13979
32218,2,11965
35141,2,13304
33957,4,10474
36578,5,11954
37814,18,14429
35817,1,13753
36582,1,13861
37860,4,14427
37859,2,14426
37858,2,14425
37090,2,8378
36913,3,9441
